conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sumber_file
1888523123236172050,Sun Feb 09 10:41:11 +0000 2025,0,@arjunaskykok Indonesia ngga akan brain drain...manusia nya banyak bangetttt...ngettt...ngettttt,1888538630152405223,,arjunaskykok,in,,0,1,0,https://x.com/undefined/status/1888538630152405223,946374600996282369,,LPDP-Brain_Drain_Indonesia.csv
1888523123236172050,Sun Feb 09 09:40:23 +0000 2025,4,Ketika saya bilang brain drain merugikan negara saya tidak berpikir Indonesia secara khusus. https://t.co/VyZiVUggN4,1888523329956630848,,arjunaskykok,in,,0,1,1,https://x.com/undefined/status/1888523329956630848,753309366,,LPDP-Brain_Drain_Indonesia.csv
1888492898913579166,Sun Feb 09 07:39:28 +0000 2025,0,Kabur aja dulu jalur pendidikan paling bisa bikin indonesia brain drain krn pertahunnya bisa ribuan langsung berangkat ilang.,1888492898913579166,,,in,,0,0,0,https://x.com/undefined/status/1888492898913579166,1793242257895849984,,LPDP-Brain_Drain_Indonesia.csv
1888026349023150378,Sat Feb 08 15:33:34 +0000 2025,0,@CNNIndonesia slamat datang di era brain drain dan indonesia bakalan mundur kebalakang ke era sebelum sumpah pemuda. thailand vietnam dan malasyia udah menyalip bentar lagi selevel korea selatan filipina bentar lagi melewati &amp; timor leste jika indon tetep sama dlm 10thn bakalan disalip,1888249824459558918,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1888249824459558918,1036227809381822464,,LPDP-Brain_Drain_Indonesia.csv
1887718172759044242,Fri Feb 07 12:26:49 +0000 2025,1,@MikaelDewabrata Otw brain drain Indonesia,1887840438482342083,,MikaelDewabrata,in,,0,0,0,https://x.com/undefined/status/1887840438482342083,68649907,,LPDP-Brain_Drain_Indonesia.csv
1887535871454552401,Fri Feb 07 08:21:42 +0000 2025,0,@AchmadRPurnama Brain drain Turkiye kekurangan talenta banyak ilmuwan dokter bekerja di eropa timur dan Jerman jadi butuh talenta sins IPTEK yg bagus termasuk dari Indonesia untuk kuliah dan bekerja ndi Turkiye,1887778753197314354,,AchmadRPurnama,in,,0,0,0,https://x.com/undefined/status/1887778753197314354,1603600431825186816,,LPDP-Brain_Drain_Indonesia.csv
1887638019181846954,Thu Feb 06 23:02:29 +0000 2025,0,aku ingin menjadi bagian dari indonesia brain drain,1887638019181846954,,,in,,0,0,0,https://x.com/undefined/status/1887638019181846954,40439728,,LPDP-Brain_Drain_Indonesia.csv
1887589551297933540,Thu Feb 06 19:49:53 +0000 2025,143,Kalau kita mendukung brain drain buat Indonesia is it a bad thing?,1887589551297933540,,,in,,5,23,14,https://x.com/undefined/status/1887589551297933540,1214199801576714240,,LPDP-Brain_Drain_Indonesia.csv
1887359397795668247,Thu Feb 06 04:44:18 +0000 2025,0,Tapi gpp ges ayo kita buat indonesia brain drain 2045,1887361652561223814,,anilkrad,in,,0,0,0,https://x.com/undefined/status/1887361652561223814,1391733466740387842,,LPDP-Brain_Drain_Indonesia.csv
1887336192519381150,Thu Feb 06 03:05:15 +0000 2025,0,badan pemerintah di Indonesia berusaha mencegah brain drain adalah salah satu berita paling lucu yang pernah saya baca.,1887336727997784146,,karimnas_,in,,0,0,0,https://x.com/undefined/status/1887336727997784146,4895949967,,LPDP-Brain_Drain_Indonesia.csv
1887208322358747494,Wed Feb 05 18:35:03 +0000 2025,0,Ofc both Indon zoomer and Indian zoomer has to suffer from brain drain and lack of job opportunity but can't Singaporean media who always criticizing India see that typical average deflation level of Indonesia and Singapore is more dangerous than average Indian inflation rate?,1887208329883361531,,skynewsagra,en,,0,1,0,https://x.com/undefined/status/1887208329883361531,1709952826384982016,,LPDP-Brain_Drain_Indonesia.csv
1886318617513558376,Tue Feb 04 02:46:09 +0000 2025,0,@F2aldi lesgooowwwww! menuju Indonesia brain drain!,1886607144356864157,,F2aldi,in,,0,0,0,https://x.com/undefined/status/1886607144356864157,61713426,,LPDP-Brain_Drain_Indonesia.csv
1886225044357206181,Mon Feb 03 01:27:49 +0000 2025,0,Indonesia Diterpa Brain Drain Rekrutmen Kerja Pakai Ordal Jadi Sorotan https://t.co/z9DUBUtItk,1886225044357206181,,,in,,0,0,0,https://x.com/undefined/status/1886225044357206181,393754944,,LPDP-Brain_Drain_Indonesia.csv
1885293667117916529,Sun Feb 02 08:04:33 +0000 2025,17,@twentyfirstof3 @Boediantar4 Balik Indonesia sama aja bunuh diri.. Biarkan Indonesia makin blangsak dgn trend brain drain nya,1885962495497769363,,twentyfirstof3,in,,0,1,0,https://x.com/undefined/status/1885962495497769363,1679721637518934018,,LPDP-Brain_Drain_Indonesia.csv
1885293667117916529,Sun Feb 02 05:19:13 +0000 2025,2,@Boediantar4 bener bener indonesia tuh brain drain. anak bangsa berkualitas didiemin dan kahirnya dipake negara lain sedangkan pemerintahnya memelihara kegoblokan dan ngajarin kegoblokan udah seharusnya indonesia harus revolusi gantung semua pejabat pemerintah dan aparat.,1885920888811594193,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1885920888811594193,1767681121675005952,,LPDP-Brain_Drain_Indonesia.csv
1884846538163130608,Thu Jan 30 16:20:26 +0000 2025,0,@BaseAnakFK gak heran vietnam semakin maju lebih banyak investor lari kesana indonesia semakin di buat brain drain,1885000125015351601,,BaseAnakFK,in,,0,0,0,https://x.com/undefined/status/1885000125015351601,1036227809381822464,,LPDP-Brain_Drain_Indonesia.csv
1884639596362727765,Wed Jan 29 16:27:49 +0000 2025,13,Pakistan is decades behind in science &amp; tech investing less than 0.3% of GDP in R&amp;D far below Malaysia (1%) Brazil (1.2%) and even Indonesia (0.3%). Weak STEM education brain drain and outdated policies keep it stuck while the world advances. https://t.co/Qws5LHJw9Y,1884639596362727765,,,en,,0,2,6,https://x.com/undefined/status/1884639596362727765,1642046830782414848,,LPDP-Brain_Drain_Indonesia.csv
1884176937289134439,Tue Jan 28 10:00:19 +0000 2025,0, Dengan perangkat ini brain drain bukan lagi mimpi buruk buat anak muda Indonesia. Kamu bisa tetap berkarier global tanpa hambatan bahasa apalagi di dunia yang makin kompetitif. Jadi siap bersaing di level internasional? ,1884179689847283944,,born77874,in,,0,1,0,https://x.com/undefined/status/1884179689847283944,1713441811736465408,,LPDP-Brain_Drain_Indonesia.csv
1884176937289134439,Tue Jan 28 09:50:35 +0000 2025,0,1/ Fenomena Brain Drain sedang jadi perbincangan hangat. Banyak generasi produktif Indonesia memutuskan bekerja sekolah atau bahkan pindah kewarganegaraan karena situasi di Tanah Air. Tapi ada masalah besar yang sering mereka hadapi: bahasa asing. ️,1884177242512929118,,born77874,in,,0,1,0,https://x.com/undefined/status/1884177242512929118,1713441811736465408,,LPDP-Brain_Drain_Indonesia.csv
1884176937289134439,Tue Jan 28 09:49:22 +0000 2025,0, THREAD: Fenomena Brain Drain Indonesia &amp; Solusi Bagi Anak Muda yang Kesulitan Bahasa Asing di Luar Negeri ,1884176937289134439,,,in,,0,1,0,https://x.com/undefined/status/1884176937289134439,1713441811736465408,,LPDP-Brain_Drain_Indonesia.csv
1882246887866024348,Thu Jan 23 02:00:03 +0000 2025,0,TemanTIA isu seputar tech brain drain memang santer kita dengar belakangan ini. Apa alasan Indonesia mengalaminya? ‍ Imeiniar Chandra Regional Manager - Michael Page Indonesia membongkar salah satu alasannya! Yuk tonton video selengkapnya di https://t.co/OOqbItNURB https://t.co/LEbDhDnmMY,1882246887866024348,https://pbs.twimg.com/media/Gh8VkIMXUAARPqX.jpg,,in,,0,0,0,https://x.com/undefined/status/1882246887866024348,1578524700,,LPDP-Brain_Drain_Indonesia.csv
1881952442037723207,Wed Jan 22 06:30:02 +0000 2025,0,5/ Indonesia punya 8 juta #IDiaspora yang dianggap sebagai aset strategis bangsa . Pemerintah mengajak mereka berkontribusi sesuai kapasitas di berbagai bidang. Saatnya ubah brain drain jadi brain gain!,1881952446710206599,,diasporantau,in,,0,1,0,https://x.com/undefined/status/1881952446710206599,1869897904284151808,,LPDP-Brain_Drain_Indonesia.csv
1881922653273108747,Wed Jan 22 04:31:39 +0000 2025,0,Talking about Brain Drain Last week two persons discussed about brain drain to me at different locations: Enschede and Brussels. A friend of mine suggests me: Hey you should come back home after finishing your study! . Otherwise it is gonna be a brain drain. I was just simply https://t.co/UubKj82ar3,1881922653273108747,https://pbs.twimg.com/media/Gh3uqUHXgAARJrK.png,,en,,0,0,0,https://x.com/undefined/status/1881922653273108747,1447549734894321665,,LPDP-Brain_Drain_Indonesia.csv
1881503268809179429,Tue Jan 21 08:57:28 +0000 2025,0,@susipudjiastuti Abis ini indonesia bakalan brain drain.,1881627161507102959,,susipudjiastuti,in,,0,0,0,https://x.com/undefined/status/1881627161507102959,1276567658968702977,,LPDP-Brain_Drain_Indonesia.csv
1881597150347645003,Tue Jan 21 06:58:13 +0000 2025,0,3/10 Masalah ini lebih dari sekadar kesejahteraan dosen. Kita menghadapi ancaman besar: brain drain. Dosen muda berbakat akan memilih bekerja di luar negeri meninggalkan pendidikan tinggi Indonesia dalam krisis. #BayarTukinDosenKemdiktisaintek,1881597150347645003,,,in,,0,0,0,https://x.com/undefined/status/1881597150347645003,1880444271893049347,,LPDP-Brain_Drain_Indonesia.csv
1881590056910991512,Tue Jan 21 06:30:03 +0000 2025,0,5/ Indonesia punya 8 juta #IDiaspora yang dianggap sebagai aset strategis bangsa . Pemerintah mengajak mereka berkontribusi sesuai kapasitas di berbagai bidang. Saatnya ubah brain drain jadi brain gain!,1881590061713568221,,diasporantau,in,,0,1,0,https://x.com/undefined/status/1881590061713568221,1869897904284151808,,LPDP-Brain_Drain_Indonesia.csv
1881297454056006089,Mon Jan 20 11:07:20 +0000 2025,0,Padahal kemarin kemarin sering dengan Bapak dan Ibu Menteri nyuruh keluar dari Indonesia kalau nggak setuju kebijakan pemerintah. Sekarang khawatir brain drain. Gimana sih... https://t.co/btNPwxfEll,1881297454056006089,,,in,,0,0,0,https://x.com/undefined/status/1881297454056006089,1452628538780094464,,LPDP-Brain_Drain_Indonesia.csv
1880743235796218322,Sat Jan 18 22:25:04 +0000 2025,5,fenomena pajeet sama paki berisik di internet ini memang beneran ye wkwkwk. sama aja kek orang kita marah-marah karena apa yang dilakukan orang negara lain. bismillah perbanyak brain drain biar indonesia isinya tukang recokin doang.,1880743235796218322,,,in,,0,0,0,https://x.com/undefined/status/1880743235796218322,1816831813941362688,,LPDP-Brain_Drain_Indonesia.csv
1880464991310254280,Sat Jan 18 03:59:25 +0000 2025,1,5/7 Countries like Finland &amp; South Korea have succeeded in building top-notch education systems by ensuring the welfare of educators. In Indonesia? We risk losing our best talents to brain drain. ️ #DosenDimiskinkanNegara #bayartukindosenkemdiktisaintek #dosenbukansapiperah,1880464991310254280,,,en,,0,0,1,https://x.com/undefined/status/1880464991310254280,1880444271893049347,,LPDP-Brain_Drain_Indonesia.csv
1880448755641745886,Sat Jan 18 02:54:55 +0000 2025,3,5) Negara Finlandia &amp; Korea Selatan sukses membangun pendidikan dengan memastikan kesejahteraan tenaga pendidik. Di Indonesia? Kita justru berpotensi kehilangan SDM berbakat karena brain drain. ️ #DosenDimiskinkanNegara #BayarTukinDosenKemendiktisaintek #DosenBukanSapiPerah,1880448755641745886,,,in,,0,0,6,https://x.com/undefined/status/1880448755641745886,1880444271893049347,,LPDP-Brain_Drain_Indonesia.csv
1880159279216525477,Fri Jan 17 07:44:38 +0000 2025,0,️ Indonesia Emas 2045 ️ Indonesia Brain Drain 2045 pada kabur dan pindah warga negara,1880159279216525477,,,in,,0,0,0,https://x.com/undefined/status/1880159279216525477,86487241,,LPDP-Brain_Drain_Indonesia.csv
1879835763942044153,Thu Jan 16 10:29:43 +0000 2025,21,6. Ketimpangan penghasilan ini mendemotivasi para dosen. Awal brain drain di Indonesia. Dosen-dosen banyak yang muak dengan ketidakpastian kesejahteraannya dan memilih berkiprah di luar negeri dengan kesejahteraan yang lebih menjanjikan.,1879838437987033138,,tukin_dosenASN,in,,1,2,4,https://x.com/undefined/status/1879838437987033138,1827228678880907264,,LPDP-Brain_Drain_Indonesia.csv
1878317334403973166,Mon Jan 13 08:38:47 +0000 2025,0,@taktekbum tinggal nunggu fenomena brain drain Indonesia soalnya yg pinter-pinter diajakin berkongsi sama orang jahat melulu di situasi sekelilingnya. Klo udah ga kepake dibuang #KaburAjaDulu,1878723353110077773,,taktekbum,in,,0,0,0,https://x.com/undefined/status/1878723353110077773,1313498193364213760,,LPDP-Brain_Drain_Indonesia.csv
1877698615512109186,Fri Jan 10 12:46:50 +0000 2025,34,Jika dihubungkan dengan pernyataan Mendiktisaintek beberapa waktu lalu yang memperbolehkan penerima beasiswa LPDP untuk tidak kembali ke Indonesia artinya pemerintah telah membuka jalan bagi brain drain. Mengingat kurangnya komitmen pemerintah untuk menyejahterakan akademisi.,1877698615512109186,,,in,,0,3,10,https://x.com/undefined/status/1877698615512109186,1467676691292049408,,LPDP-Brain_Drain_Indonesia.csv
1877606418033086840,Fri Jan 10 07:05:21 +0000 2025,5,Ibu dan Bapak yang saya hormati Sebagai bagian dari upaya untuk melindungi segenap bangsa Indonesia dan seluruh tumpah darah Indonesia maka setiap warga negara Indonesia di mana pun mereka berada harus merasakan kehadiran dan pelindungan dari negara. Hal ini juga termasuk,1877612678421819606,,Kemlu_RI,in,,0,1,5,https://x.com/undefined/status/1877612678421819606,160858057,,LPDP-Brain_Drain_Indonesia.csv
1876878728493494629,Wed Jan 08 06:28:54 +0000 2025,1,Tak heran jika tingkat Brain drain di indonesia semakin meningkat saya yakin jika setiap orang indonesia mempunyai kesempatan untuk mengadu nasib di negara lain mereka akan memilih untuk meninggalkan negaranya. #jokowiRajaKorup https://t.co/46XemCOefD,1876878728493494629,https://pbs.twimg.com/media/GgwDQG_aYAEhZdJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1876878728493494629,1649047512072994823,,LPDP-Brain_Drain_Indonesia.csv
1875945326244512247,Mon Jan 06 07:48:22 +0000 2025,0,@Bhikhshu No. Procreate and Prosper there. Make new colonies. Embrace Iskon movements. Brain Drain should stop but any Hindu wanting to go outside shouldn't be a problem. Guyana/Mauritius/Fiji/Nepal are Important Indian Colonies. India should invest in Hindufication of Indonesia.,1876173953045319733,,Bhikhshu,en,,0,0,0,https://x.com/undefined/status/1876173953045319733,1468249724423659528,,LPDP-Brain_Drain_Indonesia.csv
1874799342009340141,Fri Jan 03 03:08:55 +0000 2025,0,@jeonjaeyo indonesia di fase brain drain,1875016463368811003,,jeonjaeyo,in,,0,1,0,https://x.com/undefined/status/1875016463368811003,1041233411661279234,,LPDP-Brain_Drain_Indonesia.csv
1873951675486277852,Wed Jan 01 02:41:13 +0000 2025,4,@anditoshiro Masalah Indonesia bukan brain drain mas tapi mismanagement. Kita punya bonus demografi tapi terbukti daya serap lapangan kerja malah menurun tajam. Alhasil mengurangi export diaspora gakan memecahkan masalah yang signifikan tapi malah menciptakan kelesuan karena talentanya,1874284716981182835,,anditoshiro,in,,0,0,0,https://x.com/undefined/status/1874284716981182835,19844990,,LPDP-Brain_Drain_Indonesia.csv
1873120450731204743,Sun Dec 29 13:15:59 +0000 2024,0,@jvgraz A lot of the scientists I work w/are immigrants from other countries who came to the states for a better life: India China Saudi Arabia Lebanon Indonesia Japan &amp; portions of Africa. When that opportunity is gone I can see a brain drain in this country,1873357295998111760,,DarkHorse048,en,,0,0,0,https://x.com/undefined/status/1873357295998111760,871385315029725184,,LPDP-Brain_Drain_Indonesia.csv
1872322947907784801,Sat Dec 28 03:08:52 +0000 2024,0,@opposite6892 jaman sora AI kling AI dll atulah indonesia bener2 brain drain apa kumaha,1872842121629319655,,Kucyber69,in,,0,0,0,https://x.com/undefined/status/1872842121629319655,2841664266,,LPDP-Brain_Drain_Indonesia.csv
1871936778476847355,Wed Dec 25 15:46:01 +0000 2024,0,@wisnu_prasetya Di Indonesia yang cukup populer di tahun yang sama adalah brain drain .,1871945500641169678,,wisnu_prasetya,in,,0,0,0,https://x.com/undefined/status/1871945500641169678,56980631,,LPDP-Brain_Drain_Indonesia.csv
1871169863542358497,Mon Dec 23 12:23:54 +0000 2024,0,What if brain drain of indonesia comes to malaysia? I mean it s good for Malaysia in terms of society (intellectual educated people come to malaysia) and economy of course.,1871169863542358497,,,en,,0,0,0,https://x.com/undefined/status/1871169863542358497,1548214101914296320,,LPDP-Brain_Drain_Indonesia.csv
1870338683855159707,Sun Dec 22 13:50:10 +0000 2024,0,@alpokatmentega Gausah ngomong gitu udah banyak kok orang berprestasi yang ninggalin Indonesia karena #YTTA Makin banyak brain drain yang bisa dimanfaatkan buat negeri sendiri tapi gak dihargai. Ambil contoh saja ahli cybersecurity yang kerja di luar negeri karena di sini gajinya kurang,1870829184504967643,,alpokatmentega,in,,0,0,0,https://x.com/undefined/status/1870829184504967643,1084772056091119616,,LPDP-Brain_Drain_Indonesia.csv
1870396120301727797,Sat Dec 21 09:09:20 +0000 2024,0,1️⃣ Fenomena Brain Drain - Banyak talenta muda Indonesia hijrah ke luar negeri terutama Singapura. - Penyebab: tawaran pendidikan dan pekerjaan lebih baik. - Solusi: Menyediakan lapangan kerja berbasis teknologi tinggi di dalam negeri.,1870396122453410141,,_galihhermawan_,in,,0,1,0,https://x.com/undefined/status/1870396122453410141,36848328,,LPDP-Brain_Drain_Indonesia.csv
1870322050365313132,Sat Dec 21 04:15:00 +0000 2024,0,Brain drain telah lama terjadi dan akan terus terjadi. Indonesia mengalami kerugian besar jika larinya para cerdas bangsa ini jika tidak dicegah. #Headline https://t.co/AviecmU1SN,1870322050365313132,,,in,,0,0,0,https://x.com/undefined/status/1870322050365313132,23786106,,LPDP-Brain_Drain_Indonesia.csv
1869388893910606179,Fri Dec 20 02:06:25 +0000 2024,0,@Ndrewstjan oh wow.. brain drain talenta indonesia ngga kebendung pindah ke negara lain krna postingan tone deaf lu.,1869927306023842105,,Ndrewstjan,in,,0,0,0,https://x.com/undefined/status/1869927306023842105,2154878533,,LPDP-Brain_Drain_Indonesia.csv
1869576012071088194,Thu Dec 19 14:02:24 +0000 2024,0,@worksfess mulai brain drain @prabowo selamat pak singapura jepang &amp; aussie siap menampung talenta terbaik indonesia ,1869745100374643097,,worksfess,in,,0,0,0,https://x.com/undefined/status/1869745100374643097,2154878533,,LPDP-Brain_Drain_Indonesia.csv
1869734364298576166,Thu Dec 19 13:19:54 +0000 2024,0,Dampak Brain Drain pada Indonesia: Tentu saja fenomena brain drain ini akan berdampak buruk pada Indonesia. Kehilangan Talenta Terbaik: Sumber daya manusia yang sangat berbakat meninggalkan Indonesia untuk bekerja di luar negeri merusak kemajuan negara.,1869734403880243682,,Area_Pintar,in,,0,1,0,https://x.com/undefined/status/1869734403880243682,144765747,,LPDP-Brain_Drain_Indonesia.csv
1869734364298576166,Thu Dec 19 13:19:47 +0000 2024,0,Upah yang lebih besar atau lingkungan hidup yang lebih baik. Negara-negara berkembang termasuk Indonesia sering mengalami drainase otak karena tidak memiliki kesempatan kerja dan kehidupan yang kompetitif dibandingkan negara maju. Kenapa Jumlah Brain Drain Meningkat?,1869734375958761706,,Area_Pintar,in,,0,1,0,https://x.com/undefined/status/1869734375958761706,144765747,,LPDP-Brain_Drain_Indonesia.csv
1869734364298576166,Thu Dec 19 13:19:46 +0000 2024,0,Faktor-faktor seperti kenaikan pajak kesulitan mendapatkan pekerjaan di dalam negeri dan ketidakpastian politik membuat banyak orang tidak nyaman tinggal di Indonesia. Namun apa sebenarnya drainase otak? Kita akan berbicara lebih lanjut sekarang! Apa Itu Brain Drain?,1869734369746931976,,Area_Pintar,in,,0,1,0,https://x.com/undefined/status/1869734369746931976,144765747,,LPDP-Brain_Drain_Indonesia.csv
1869734364298576166,Thu Dec 19 13:19:45 +0000 2024,1,Pajak Naik Cari Kerja Susah Politik Tak Pasti Membuat Fenomena Brain Drain di Indonesia Naik 𝑺𝒆𝒃𝒖𝒂𝒉 𝑼𝒕𝒂𝒔 Apa dampaknya bagi negara dan bagaimana cara mengatasinya? #AreaPintar #areapintartrust #Brain #Drain #Ekonomi #Indonesia #Talenta #Kebijakan #Pajak https://t.co/2eb4C2Rn8V,1869734364298576166,https://pbs.twimg.com/media/GfKgSBJaAAAhT1q.jpg,,in,,1,1,1,https://x.com/undefined/status/1869734364298576166,144765747,,LPDP-Brain_Drain_Indonesia.csv
1869696981821739206,Thu Dec 19 11:15:48 +0000 2024,0,@stratcazter Menuju indonesia brain drain kata gueh,1869703173470032092,,stratcazter,in,,0,0,0,https://x.com/undefined/status/1869703173470032092,2935510602,,LPDP-Brain_Drain_Indonesia.csv
1869546047548322024,Thu Dec 19 00:51:26 +0000 2024,0,Trs td ada berita klo brain drain di indonesia lg mulai trend trs baca pihak pemerintah blg hrs segera dikurangin kek gtu. REFLEKSI ANJ bukannya larang2. Rakyat lo byk yg pgn pindah ke LN karena gada kesejahteraan di sini bykin muhasabah diri deh pemerintah,1869546047548322024,,,in,,0,1,0,https://x.com/undefined/status/1869546047548322024,4582754478,,LPDP-Brain_Drain_Indonesia.csv
1869202841065447769,Wed Dec 18 02:07:40 +0000 2024,0,Indonesia sekarang udah banyak human capital accumulation yg memperburuk disparitas sosial. Ditambah brain drain dan menghambat pengembangan soft skill serta critical thinking yg akhirnya terjadi achievement gap. Sadar ngga? Gimana coba mau improve diri?????,1869202844005564533,,semburatsayup,in,,0,0,0,https://x.com/undefined/status/1869202844005564533,1787125713612783616,,LPDP-Brain_Drain_Indonesia.csv
1868367017604206891,Sun Dec 15 19:16:41 +0000 2024,0,membuat Indonesia Emas 2045 hanya sekedar bualan belaka dan terjadi brain-drain besar2an.,1868374639384441267,,KlimaS84521,in,,0,0,0,https://x.com/undefined/status/1868374639384441267,1868359272565964800,,LPDP-Brain_Drain_Indonesia.csv
1867470696227774653,Fri Dec 13 07:24:44 +0000 2024,0,died 1998 reborn 2024 yang udah punya gelar sarjana ayo kita genjot brain drain. biar indonesia jadi kayak india. kita bangun peradaban diaspora indonesia 30-40 tahun ke depan biar maju.,1867470696227774653,,,in,,0,0,0,https://x.com/undefined/status/1867470696227774653,1816831813941362688,,LPDP-Brain_Drain_Indonesia.csv
1866278688398160118,Tue Dec 10 23:10:04 +0000 2024,9,@ardisatriawan Entah Pemerintah sengaja secara sistematik untuk mempercepat brain drain atau menyerah dengan kondisi pendidikan di Indonesia. Analoginya seorang chef yang bluntly menyarankan pelanggannya untuk makan di tempat lain saja. We know what ll happen don t we?,1866621431905390935,,ardisatriawan,in,,0,0,1,https://x.com/undefined/status/1866621431905390935,1330319594,,LPDP-Brain_Drain_Indonesia.csv
1866285835911672253,Tue Dec 10 01:25:17 +0000 2024,0,@lyndaibrahim @YohanesSulaiman Sekedar diskusi salahnya apa? Jumlah PTN + PTS Indonesia =4000 an. Jumlah lulusan SMA (yg ikut snbt 700k) Masih cukup kah? Brain drain issue lain ya. Tidak promo uni indo? Mungkin bener promosi PT lokal kurang. Kualitas S1 vs LN rata² masih belum ya. Mungkin yg perlu JD,1866293073900360127,,lyndaibrahim,in,,0,1,0,https://x.com/undefined/status/1866293073900360127,8743472,,LPDP-Brain_Drain_Indonesia.csv
1866076758304567564,Mon Dec 09 11:05:43 +0000 2024,0,Kebetulan hari ini ikut seminar yang isinya ngajak perusahaan lokal buat hire warga asing. Disitu disebutin kalo jumlah pekerja dari Indonesia meningkat pesat dalam setahun. Kalau perusahaan disini ikutan hiring tentu aliran brain drain ini bakal makin deras ,1866076758304567564,,,in,,0,0,0,https://x.com/undefined/status/1866076758304567564,1850255173,,LPDP-Brain_Drain_Indonesia.csv
1865797187130847507,Sun Dec 08 16:34:48 +0000 2024,16,Talenta akan terbang ke mana mendapat penghargaan. Sebelum Singapura menggoda talenta Indonesia ia telah ciptakan skema agar talentanya sendiri tdk hilang. Bahkan utk sesama brain drain Filipina mungkin masih lbh beruntung dari SDM kita. Opini saya: https://t.co/cdXnCftTDa,1865797187130847507,,,in,,1,0,10,https://x.com/undefined/status/1865797187130847507,182773459,,LPDP-Brain_Drain_Indonesia.csv
1865244120907944006,Sat Dec 07 09:30:18 +0000 2024,1,@rannissapuspita Brain Drain Indonesia udh ga terelakkan lagiii,1865327966924013714,,chococurescurse,in,,0,0,0,https://x.com/undefined/status/1865327966924013714,2503544372,,LPDP-Brain_Drain_Indonesia.csv
1865271251377463565,Sat Dec 07 05:44:56 +0000 2024,0,Indonesia needs a big brain drain. like everyone that has some capacity to work *not* here should just go do an exodus,1865271251377463565,,,en,,0,0,0,https://x.com/undefined/status/1865271251377463565,1344242294094848001,,LPDP-Brain_Drain_Indonesia.csv
1865258790230331462,Sat Dec 07 04:55:25 +0000 2024,11,Kalo dipikir2 reverse brain drain/pulang kampungnya diaspora Indonesia itu banyak yg karena homesick atau family obligations ketimbang dapat tempat di dalam negeri yg setara tempatnya di luar negeri,1865258790230331462,,,in,,0,0,2,https://x.com/undefined/status/1865258790230331462,1957974649,,LPDP-Brain_Drain_Indonesia.csv
1865195479165997178,Sat Dec 07 00:43:50 +0000 2024,57,Jangankan Indonesia negara-negara Eropa saja kena brain drain talentanya pindah ke negara melting plot imigran,1865195479165997178,,,in,,0,8,6,https://x.com/undefined/status/1865195479165997178,35167068,,LPDP-Brain_Drain_Indonesia.csv
1864683317771293129,Fri Dec 06 14:06:33 +0000 2024,0,@dondihananto Om Jensen abis baca liputannya @BiLLYKHAERUDIN dkk di @hariankompas soal ga kompetennya pemerintah menghadapi brain drain bangsa Indonesia ya ngapain bikin RnD disini mending di Singapura.,1865035100997718120,,dondihananto,in,,0,1,0,https://x.com/undefined/status/1865035100997718120,144227129,,LPDP-Brain_Drain_Indonesia.csv
1865000916916801973,Fri Dec 06 11:50:43 +0000 2024,25,Mari kita dukung Brain Drain Indonesia dengan #KaburAjaDulu biar Indonesia dihuni sama buzzer voter dan simpatisan 02-Mulyoon-KIM Plus,1865000916916801973,,,in,,0,1,3,https://x.com/undefined/status/1865000916916801973,163772776,,LPDP-Brain_Drain_Indonesia.csv
1864516098533789980,Fri Dec 06 04:33:09 +0000 2024,1,@ChrisWibisana Brain drain kedua Indonesia mandek di tahun 60an juga gara2 ini,1864890798694895904,,ChrisWibisana,in,,0,1,0,https://x.com/undefined/status/1864890798694895904,2274470208,,LPDP-Brain_Drain_Indonesia.csv
1864652774035825027,Thu Dec 05 12:47:19 +0000 2024,12,Pantes Singapura jadi negara kecil maju. Hampir 1000 lebih WNI kita yang pindah ke Singapura setiap tahunnya adalah BIBIT UNGGUL. Mereka memilih pindah kewarganegaraan karena alasan karir dan kwalitas hidup yang lebih baik. Indonesia alami BRAIN DRAIN nih!! https://t.co/t7LV52aGyF,1864652774035825027,https://pbs.twimg.com/ext_tw_video_thumb/1864652684676222980/pu/img/MnTk3GwfO9B7PvsE.jpg,,in,,0,1,2,https://x.com/undefined/status/1864652774035825027,975389335775199232,,LPDP-Brain_Drain_Indonesia.csv
1863909366044275165,Tue Dec 03 11:33:17 +0000 2024,33,Pulang ke tanah air: kapan nikah? Udah nggak usah tinggi2 kuliah nanti nggak ada yg mau... Berkarier di Singapura: talenta unggul Indonesia mengalami brain drain... ,1863909366044275165,,,in,,0,2,4,https://x.com/undefined/status/1863909366044275165,150648581,,LPDP-Brain_Drain_Indonesia.csv
1863895875484856734,Tue Dec 03 10:39:40 +0000 2024,1,Adanya perluasan opsi berkarir ketersediaan infrastruktur pendukung serta peningkatan remunerasi bisa mengatasi persoalan brain drain di Indonesia. #Humaniora #AdadiKompas https://t.co/S0foWgXJwN,1863895875484856734,,,in,,0,0,0,https://x.com/undefined/status/1863895875484856734,771030588,,LPDP-Brain_Drain_Indonesia.csv
