conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sumber_file;;;;;;,sentimen
1227586107275018240,Wed Feb 12 19:32:14 +0000 2020,0,@jokowi sepertinya keadilan di negeri ini sudah sangat ditentukan oleh selera pengambil kebijakan. saya hanya bisa berdoa semoga tangan2 pengambil kebijakan di negeri ini tidak hanya membuang WNI exISIS diluar sana tapi juga tidak menelantarkan WNI di tanahnya sendiri,1227676806750228480,,temancurhat77,in,,0,0,0,https://x.com/undefined/status/1227676806750228480,1212426156051296261,,LPDP-WNI.csv;;;;;;,
1227496811058823168,Wed Feb 12 07:37:00 +0000 2020,0,pemerintah lebih baik mengurusi WNI yang bekerja diluar negeri untuk memperbaiki kehidupannya dan menyumbang devisa bagi negara. #IndonesiaDamaiTanpaISIS,1227496811058823168,,,in,,0,0,0,https://x.com/undefined/status/1227496811058823168,1955585394,,LPDP-WNI.csv;;;;;;,
1227457955148201985,Wed Feb 12 05:02:36 +0000 2020,0,Apapun masalah yang dihadapi WNI diluar negeri Negara wajib hadir memberi bantuan kecuali WNI yang menjadi anggota ISIS,1227457955148201985,,,in,,0,0,0,https://x.com/undefined/status/1227457955148201985,157966686,,LPDP-WNI.csv;;;;;;,
1227436000550572034,Wed Feb 12 03:35:21 +0000 2020,0,@Kemlu_RI dear admin mau tanya kalau mau bikin akte lahir wni yg lahir diluar negeri dan sekarang sudah tinggal di Jakarta bisa cek dimana ya? Apa harus submit online diaplikasi Android? Terima kasih.,1227436000550572034,,Kemlu_RI,in,,0,0,0,https://x.com/undefined/status/1227436000550572034,66628002,,LPDP-WNI.csv;;;;;;,
1226811062869118979,Mon Feb 10 13:50:34 +0000 2020,0,@_geekydad Dunno. Jadi residivis aja di bina doang supaya bisa kerja. Bukan disediain lapangan pekerjaan. Mereka sudah dgn sadar memihak luar in a bad way too. Lalu buat apa ditarik kembali? Tarik noh wni pinter diluar sana supaya bangun negeri.,1226866047828910081,,_geekydad,in,,0,0,0,https://x.com/undefined/status/1226866047828910081,107066144,,LPDP-WNI.csv;;;;;;,
1226371145898680325,Sun Feb 09 22:28:20 +0000 2020,3,@eko_kuntadhi ngurus di dalem negeri aja gk becus sok2an ngurus yg diluar negeri khas kodok dongok lagaknya gagal isu radikal radikul bikin isu fiktif wni isis,1226633959703924736,,_ekokuntadhi,in,,0,0,0,https://x.com/undefined/status/1226633959703924736,985482300233150464,,LPDP-WNI.csv;;;;;;,
1226483329093865472,Sun Feb 09 12:36:25 +0000 2020,0,@mantriss Ndak usah jauh2 WNI diluar negri mas WNI dalam negeri aja ga keurus,1226485001228701696,,mantriss,in,,0,0,0,https://x.com/undefined/status/1226485001228701696,153675638,,LPDP-WNI.csv;;;;;;,
1225324726559502341,Sun Feb 09 06:49:07 +0000 2020,0,@MardaniAliSera WNI yg diluar negeri harusnya punya pasport pak sbg bukti mereka mengakui negara asalnya Indonesia. Yg di Suriah kan sudah mereka bakar pak karena sudah tdk mengakui dirinya sbg warga negara Indonesia. Beda kan Nazaaaaaar...!! Gemes deh....,1226397596404441088,,MardaniAliSera,in,,0,0,0,https://x.com/undefined/status/1226397596404441088,162380907,,LPDP-WNI.csv;;;;;;,
1226387627365920768,Sun Feb 09 06:09:30 +0000 2020,0,Yang harus dipulangkan itu WNI diluar negeri yg berprestasi bukannya eks WNI yg sudah menjadi teroris! #TolakEksWNIproISIS,1226387627365920768,,,in,,0,0,0,https://x.com/undefined/status/1226387627365920768,951012031,,LPDP-WNI.csv;;;;;;,
1226165874056294400,Sat Feb 08 15:28:20 +0000 2020,18,Tolak WNI eks ISIS Ganjar Pranowo saya tunggu yg sukses bkn mrka Yg diluar negeri sdh bkn tanggung jwb kami apalalgi yg sdh membakar passport mrk bkn WNI lg Kereen Setuju bgt Pa Ganjar #ISISGoToHell https://t.co/tZoaMhiYFN,1226165874056294400,,,in,,0,1,4,https://x.com/undefined/status/1226165874056294400,1153596646418071552,,LPDP-WNI.csv;;;;;;,
1226003974441992192,Sat Feb 08 07:46:11 +0000 2020,0,@kompascom WNI yg diluar negeri kerja atau menuntut ilmu itu pantas ditunggu pak,1226049573669371904,,kompascom,in,,0,0,0,https://x.com/undefined/status/1226049573669371904,2377359990,,LPDP-WNI.csv;;;;;;,
1225795510390288384,Sat Feb 08 03:44:02 +0000 2020,0,@maulanahrmwn @OptimusPRIDE3 @danyyudikusmara @TeddyGusnaidi @sudjiwotedjo Mereka juga WNI bro perkara bersalah bisa diadili di dalam negeri bahkan beberapa sudah ada yang sedang di adili diluar. Ada fakta bahwa banyak yang hanya ikut²an seperti ikut bapanya dll. Perlakukan saja sama seperti OPM dan GAM. Kenapa harus dibedakan ?,1225988632026107906,,maulanahrmwn,in,,0,2,0,https://x.com/undefined/status/1225988632026107906,2857058994,,LPDP-WNI.csv;;;;;;,
1225784342351204355,Fri Feb 07 19:16:39 +0000 2020,0,@jr_kw19 Status WNI apa toh on... O. On.. Kalau diluar negeri Pasportlah pengganti yg namanya KTP. Tapi kalau PASPORTnya sdh dibakar itu dia sdh memilih hengkang dari NKRI dan sekarang tidak adalagi WAI ex isis yang ada adalah Dia ex WNI,1225860945085288448,,jr_kw19,in,,0,0,0,https://x.com/undefined/status/1225860945085288448,1210237090287349761,,LPDP-WNI.csv;;;;;;,
1225742356844023809,Fri Feb 07 11:25:25 +0000 2020,1,Lapor diri adalah proses yang wajib dilakukan oleh setiap WNI yang sedang berada diluar negeri agar memudahkan KBRI dalam melaksanakan kinerjanya dan memberikan WNI rasa aman ketika melakukan kegiatan. Bagaimana cara lapor diri tersebut? Simak tutorial berikut. https://t.co/M3LxBjDjzW,1225742356844023809,https://pbs.twimg.com/ext_tw_video_thumb/1225738787185139713/pu/img/6blvsUPEHThAZ5Vl.jpg,,in,,0,1,0,https://x.com/undefined/status/1225742356844023809,992074977175375874,,LPDP-WNI.csv;;;;;;,
1225205151515992065,Thu Feb 06 08:22:43 +0000 2020,0,@detikcom WNI yg diluar negeri masih banyak anak atau keluarga ditinggal. Mending urusin itu yg nyata2 mengakui nkri dan masih mengharap bisa kembali. Keamanan n kemanusiaan dapat semua kok ngurusin yg ribet.,1225333989516271616,,detikcom,in,,0,0,0,https://x.com/undefined/status/1225333989516271616,2377359990,,LPDP-WNI.csv;;;;;;,
1225204685100896256,Thu Feb 06 02:06:15 +0000 2020,0,Virus Corona sebenarnya tidak mematikan hanya penyebaranya lebih cepat dibandingkan virus lainya. Poinya: Jika terinfeksi lebih besar drpada penangan medis maka bisa mengakibatkan korban/kematian. SystemChekBalancePeriode 3Kali /Month U/ WNI diluar negeri,1225239249525465089,,The_Genioes,in,,0,1,0,https://x.com/undefined/status/1225239249525465089,3135177580,,LPDP-WNI.csv;;;;;;,
1224917693406621698,Wed Feb 05 16:01:00 +0000 2020,0,@BBCIndonesia Ga Perlu Dipulangkan alasannya? 1. Sejak mereka ikut kegiatan teroris diluar negeri/membela negara lain status WNI nya sdh ilang 2. Ngapain bawa pulang orng yg sdh jelas2 terpapar terorisme? 3. Noh ga liat apa mulangin wni dr wuhan aja ribut aplagi ginian Toh mereka bukan WNI lg,1225086934923431938,,BBCIndonesia,in,,0,0,0,https://x.com/undefined/status/1225086934923431938,842609516025856001,,LPDP-WNI.csv;;;;;;,
1196189431385821185,Sun Nov 17 22:12:39 +0000 2019,0,New post: Kemenlu Kumpulkan Pemda di Kalimantan Bahas Perlindungan WNI yang akan Bekerja Diluar Negeri https://t.co/Rr5FhqRCi6,1196189431385821185,,,in,,0,0,0,https://x.com/undefined/status/1196189431385821185,4673458508,,LPDP-WNI.csv;;;;;;,
1195155707349352448,Fri Nov 15 05:51:39 +0000 2019,0,@kompascom Maaf...sebejat2 WNI klo da mslh hkm diluar negeri pmrnth shrs'ya hdir bri prlndungn hkm bwa plng keindonesia.adili jka da mslh hkm yg didkwakan.orng yg dianggp pnjht prang za msh dibla mti2an olh prnth'ya....,1195217780858994688,,kompascom,in,,0,1,0,https://x.com/undefined/status/1195217780858994688,799515306330886145,,LPDP-WNI.csv;;;;;;,
1188951702260469761,Mon Oct 28 22:55:22 +0000 2019,0,@izanperdanaaa WNI diluar negeri? https://t.co/CjTBESCVuO,1188952426763542528,,izanperdanaaa,in,,0,0,0,https://x.com/undefined/status/1188952426763542528,83787734,,LPDP-WNI.csv;;;;;;,
1186496760660672512,Tue Oct 22 04:48:46 +0000 2019,0,@zarazettirazr @RamliRizal Siap2 aja un wni diluar negeri dikenai pajak macam2 hehe,1186504646124138496,,,in,,0,0,0,https://x.com/undefined/status/1186504646124138496,115422268,,LPDP-WNI.csv;;;;;;,
1184737757140119552,Thu Oct 17 07:48:46 +0000 2019,0,1. Pastikan kamu menggunakan mesin ATM berlogo Cirrus/Visa/Mastercard untuk melakukan tarik tunai di mesin ATM. Bank di Indonesia sudah menerapkan sistem kartu ATM yang terintergrasi dengan pembayaran dunia. Tentunya memudahkan WNI melakukan transaksi saat berada diluar negeri.,1184738005157724160,,Passpod,in,,0,1,0,https://x.com/undefined/status/1184738005157724160,895127403575427073,,LPDP-WNI.csv;;;;;;,
1182557531329028096,Sat Oct 12 18:16:36 +0000 2019,0,@VeronicaKoman Balik dulu ke indonesia sebelum azab mu jatuh di negeri orang jangan kau hancurkan negara saya dengan provokasimu diluar sana cukup buktikan disini kalau memang benar adanya ancaman keselamatan cuma akal amalanmu saja ci ci masih untung sudah jadi WNI malah mau ancurin NKRI,1183084067258093570,,VeronicaKoman,in,,0,0,0,https://x.com/undefined/status/1183084067258093570,711701891487379457,,LPDP-WNI.csv;;;;;;,
1180691536566075393,Sun Oct 06 05:21:17 +0000 2019,0,@KompasTV Wk okelah lu keren sih bela papua Tp kalo jelekin pemerintah indonesia diluar negeri .. hmmm Mau dicabut wni nya ? Wkwk,1180714623881773057,,KompasTV,in,,0,1,0,https://x.com/undefined/status/1180714623881773057,572569094,,LPDP-WNI.csv;;;;;;,
1174614593726894080,Thu Sep 19 12:51:12 +0000 2019,4,@gitaputrid Nomor 4 diberlakukan untuk memberi efek jera pada WNI. paspor adalah identitas anda diluar negeri yg harus anda jaga. Paspor anda hilang dan diganti tentunya butuh 'buku baru hologram baru dll kan?' . Kasus pencurian saya sih ga berharap WNI terkena pencurian tapi waspada bisa?,1174667255457599490,,gitaputrid,in,,0,1,0,https://x.com/undefined/status/1174667255457599490,564450110,,LPDP-WNI.csv;;;;;;,
1174296088783675394,Wed Sep 18 12:16:19 +0000 2019,0,kalo alasan memperkerjakan TKA karna pribumi belum cukup mampu dan handal kita punya banyak WNI profesional yang berkerja diluar negeri kenapa tidak di pulangkan saja ,1174296088783675394,,,in,,0,0,0,https://x.com/undefined/status/1174296088783675394,1442780346,,LPDP-WNI.csv;;;;;;,
1172332369958690816,Fri Sep 13 02:13:12 +0000 2019,0,Gue sih sekarang belom mau berasumsi apa2 karena RUU KPK itu BELUM disahkan dan masih mau dibahas lanjut oleh perwakilan presiden yaitu dari kemenhumkam. Inget beliau itu adalah org yg berhasil bikin banyak negara mau ttd pelaporan harta pejabat dan WNI diluar negeri,1172332369958690816,,,in,,0,0,0,https://x.com/undefined/status/1172332369958690816,1044010510008541184,,LPDP-WNI.csv;;;;;;,
1169261441079054336,Wed Sep 04 14:50:26 +0000 2019,0,Harus ditinjau lagi peraturan yang terkait dengan perusahaan milik WNI yang diluar negeri.,1169261441079054336,,,in,,0,0,0,https://x.com/undefined/status/1169261441079054336,557158625,,LPDP-WNI.csv;;;;;;,
1168132767839739910,Sun Sep 01 13:39:55 +0000 2019,0,@TheREAL_Abi Serba salah berprestasi diluar negeri dikuyo2 pdhl paspor msh WNI. Kan lbh baik bgtu drpd yg cari makan di Indonesia tp pindah paspor asing ngaku cinta Indonesia..hehe..ngerti maksudku kan mas...,1168156534905262082,,TheREAL_Abi,in,,0,1,0,https://x.com/undefined/status/1168156534905262082,137278242,,LPDP-WNI.csv;;;;;;,
1164916424499793920,Fri Aug 23 15:08:23 +0000 2019,0,@tubirfess Harusnya timbal balik dong kalo gini WNI juga gak dibolehin kerja diluar negeri jangan cuma sepihak.,1164917307367235584,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1164917307367235584,2814324206,,LPDP-WNI.csv;;;;;;,
1163795244279726080,Tue Aug 20 20:20:43 +0000 2019,0,@Tetty082376 Ngusir WNA yg ada kerja di Indonesia itu cm tiga ratusan ribu org gimana klo negara asing lainnya ngusir WNI yg kerja diluar negeri yg jumlahnya sekitar 11 juta jiwa. Siap ga? Ini masanya globalisasi.,1163908742099812352,,Tetty082376,in,,0,0,0,https://x.com/undefined/status/1163908742099812352,4242947418,,LPDP-WNI.csv;;;;;;,
1162219217938075653,Fri Aug 16 04:27:09 +0000 2019,0,@riyadh_kbri @KJRIJeddah Pihak keluargan Ato Suparto Dan Siti komariah semakin Sedih karena kabar tersebuat belum memuaskanya maka kami meminata agar pihak yang terkait Tolong tindak lanjut nya yang jelas. @MataNajwa Agar bisa angkat KSS sebelum Ada kematian WNI diluar negeri https://t.co/RTgRHB74mU,1162219217938075653,https://pbs.twimg.com/media/ECEIMxRUwAA987j.jpg,IndonesiaInRYD,in,,0,0,0,https://x.com/undefined/status/1162219217938075653,1040588223448137729,,LPDP-WNI.csv;;;;;;,
1160165746346881025,Sat Aug 10 15:26:06 +0000 2019,0,@iputuhendra2 @netizen_bali @DivHumas_Polri @BaleBengong Turis kere di biarin masuk NKRI Diluar negeri klo ada WNI kere langsung masuk sel atau deportasi dengan penuh hinaan Lah disini bule terlalu dibanggakan,1160210721541505024,,,in,,0,0,0,https://x.com/undefined/status/1160210721541505024,985730749209788416,,LPDP-WNI.csv;;;;;;,
1159750139633758208,Fri Aug 09 08:55:55 +0000 2019,0,ACARA : NGOBROL SORE BERSAMA KEMENTERIAN LUAR NEGERI RI. TOPIK : FENOMENA WISATA RELIGI DAN KEPEDULIAN PEMERINTAH TERHADAP WNI/PMI DILUAR NEGERI : PENANGANAN KASUS WNI/PMI DIARAB SAUDI YAMAN DAN DAERAH https://t.co/jZENq7wfh5,1159750139633758208,,,in,,0,0,0,https://x.com/undefined/status/1159750139633758208,3339071666,,LPDP-WNI.csv;;;;;;,
1159045348565901313,Wed Aug 07 14:05:09 +0000 2019,6,@detikcom Yg lebih rasional itu lulusan WNI yg berkualitas internasional diluar negeri itu yg dipanggil utk jadi Rektor di Indo demi jati diri bangsa Indo bukan org asing yg dipanggil utk berkuasa mengatur kehidupan bangsa di Indo.,1159103188315697152,,detikcom,in,,0,1,2,https://x.com/undefined/status/1159103188315697152,1122030068677562368,,LPDP-WNI.csv;;;;;;,
1157096653725163521,Sun Aug 04 03:19:00 +0000 2019,1,Mungkin ini salah satu Cara untuk mengembalikan uang yang parkir diLuar Negeri yang katanya sudah dikantong sejumlah Idr. 11.000 T Milik WNI lalu mekanismenya bagaimana. Presentasikan terlebih dahulu apa yang dimaksud inplementasinya bagaimana dan regulasi bentuknya apa #hening,1157853415885561856,,asboediono_id,in,,0,1,0,https://x.com/undefined/status/1157853415885561856,780554097388687360,,LPDP-WNI.csv;;;;;;,
1157617905371979777,Sat Aug 03 11:43:10 +0000 2019,0,@kemkominfo Dgn Hormat. Mengusulkan: Pada tanggal 17 Agustus #kemkominfo menghimbau (kl perlu himbauan keras) kpda seluruh pengguna sosmed di Indonesia termasuk WNI diluar negeri utk MEMASANG DP FHOTO STATUS FHOTO PROFIL &amp; sejenisnya &amp; atau ngepost/tweet GARUDA PANCASILA.Ttrmksh,1157617905371979777,,kemkomdigi,in,,0,0,0,https://x.com/undefined/status/1157617905371979777,99681550,,LPDP-WNI.csv;;;;,
1157524627473784832,Sat Aug 03 05:32:31 +0000 2019,0,Negara Melindungi Seluruh WNI yang Bekerja diluar Negeri https://t.co/nUjDKlye6J,1157524627473784832,,,in,,0,0,0,https://x.com/undefined/status/1157524627473784832,1084746011006750720,,LPDP-WNI.csv;;;;;;,
1156845480136998912,Sat Aug 03 00:39:23 +0000 2019,3,@alexander_murfi Ini orang pernah sekolah ga sich? Kas negara Kosong' bahkan menkeu sri minta bantuan wni diluar negeri utk berhutang berarti negara ini memang benar2 sakit. Sok mau gaji pengangguran pula Mikir https://t.co/7U2EZzruvy,1157450857891241984,,alexander_murfi,in,,0,0,0,https://x.com/undefined/status/1157450857891241984,1113617506327883778,,LPDP-WNI.csv;;;;;;,
1157082356244602880,Fri Aug 02 05:20:08 +0000 2019,1,@WidaLoveKidz @Pohara5 Iya tau aja WNI diluar negeri byk duit ya,1157159121302372361,,K4nj3n9M4mi,in,,0,1,0,https://x.com/undefined/status/1157159121302372361,321603383,,LPDP-WNI.csv;;;;;;,
1156030571211919361,Tue Jul 30 02:35:40 +0000 2019,0,Ini yg bikin harga diri Bangsa tercoreng diluar Negeri WNI dijadikan Budak mereka ada di dalam negeri juga pongah suka ngatur2...,1156030571211919361,,,in,,0,0,0,https://x.com/undefined/status/1156030571211919361,826741801880997888,,LPDP-WNI.csv;;;;;;,
1152085746607460353,Fri Jul 19 05:27:32 +0000 2019,0,@davidvosvald Salam Sehat Bapak David Vosvald. Pendaftaran dalam 1 KK harus didaftarkan semua jika sedang bekerja diluar negeri lebih dari 6 bulan bisa untuk tidak didaftarkan. Kepala keluarganya WNI atau WNA?. Terima Kasih. -db,1152087555145252864,,davidvosvald,in,,0,1,0,https://x.com/undefined/status/1152087555145252864,1522337929,,LPDP-WNI.csv;;;;;;,
1150651000715272193,Mon Jul 15 08:08:38 +0000 2019,0,@KPU_ID @mas_abudiman @novida_evi @hsym_asyari @masws1533 @viryanazis @PramonoUtan @K_Setyawan Pak sebut ada uang WNI diluar negeri. Kemudian Capres 02 mengulangi data tersbt sbg masalah serius kita semua. Capres Jokowi 01 minta bukti ke Presiden Jokowi. Semoga akal sehat terhadap pemimpinnya Pak dan #ProudOfPrabowo,1150678543870955520,,KPU_ID,in,,0,0,0,https://x.com/undefined/status/1150678543870955520,1135237406167248896,,LPDP-WNI.csv;;;;;;,
1146676194114301952,Thu Jul 04 23:10:11 +0000 2019,0,@Dahnilanzar Stop narasi pemerintah mengkriminalisasi ulama. Kesempatan terbuka lebar bagi Habib Riziq atau siapapun WNI yg ada diluar negeri untuk pulang ke tanah air. Mari saling memaafkan tapi hukum tetap harus ditegakkan,1146919160045137921,,Dahnilanzar,in,,0,0,0,https://x.com/undefined/status/1146919160045137921,949861902179446784,,LPDP-WNI.csv;;;;;;,
1143075973484572673,Mon Jun 24 08:42:56 +0000 2019,0,@CNNIndonesia Buat apa? Kan sdh 99% pasti kalah. Mendingan ngamanin rekeningnya yg diluar negeri bahaya kan sdh 65 negara melaporkan kekayaan WNI ke Menkeu Sri Mulyani...,1143077031011213312,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1143077031011213312,1048624805367279616,,LPDP-WNI.csv;;;;;;,
1142570622540632065,Sun Jun 23 08:02:53 +0000 2019,1,@PANDHITADHYASA1 Tidak terlalu optimis dgn berita2 macam ini kecuali berita pemerintah sudah menyita asset2 illegal wni diluar negeri. Skrg asset Yayasan Supersemar aja ga kelar2 nyitanya pdhl udah ada putusan hukum yg tetap ,1142704564434378752,,PANDHITADHYASA1,in,,0,0,0,https://x.com/undefined/status/1142704564434378752,85495565,,LPDP-WNI.csv;;;;;;,
1141717118179692544,Thu Jun 20 16:05:18 +0000 2019,0,@not_kirei Saya kurang tahu juga ya 435 wni itu startnya dari tahun berapa tapi berita ini sudah santer dari 2017 kemarin setidaknya mengacu konstitusi yang ada UU kewarganegaraan status kewarganegaran itu hilang terhitung berjalan 5 tahun berada diluar negeri tanpa dokumen yg jelas.,1141738805373702144,,not_kirei,in,,0,1,0,https://x.com/undefined/status/1141738805373702144,1126661576629542913,,LPDP-WNI.csv;;;;;;,
1141482040874848256,Wed Jun 19 23:20:31 +0000 2019,16,@WahabiLucu Jangan terima mending yang di pulangin itu wni terpelajar yang mengemban pendidikan diluar negeri yang identitas kewarganegaraannya di cabut di era soeharto. Mereka lebih berguna bagi negara dari pada simpatisan isis.,1141485945595654144,,WahabiLucu,in,,1,0,2,https://x.com/undefined/status/1141485945595654144,594822622,,LPDP-WNI.csv;;;;;;,
1140955172052410369,Tue Jun 18 12:11:25 +0000 2019,1,WNI yg jadi nganu ISIS trus minta dipulangkan ke Indonesia yaa harusnya sadar pemerintah masih baik melindungi warga negaranya diluar negeri. Sampai di Indonesia koar koar ganti ideologi. Tai sekali antum!,1140955172052410369,,,in,,0,0,0,https://x.com/undefined/status/1140955172052410369,293790614,,LPDP-WNI.csv;;;;;;,
1137285414643912704,Sat Jun 08 13:05:25 +0000 2019,1,@BarathaAtmadja @cakduls @mantriss Yg komparasikan siapa dungu? Perjudian dan kasus pembunuhan oleh WNI diluar negeri itu untuk menegaskan klo Azas Teritorial itu berlaku dlm sistem pidana,1137344882605842434,,BarathaAtmadja,in,,0,1,0,https://x.com/undefined/status/1137344882605842434,164778726,,LPDP-WNI.csv;;;;;;,
1137288342402347008,Sat Jun 08 09:20:45 +0000 2019,6,Menurut UU status WNI Rizieq tidak (belum) bisa dicabut mending hemat energi saat ini masih banyak urusan yg lebih penting drpd Rizieq dia sudah bukan lagi prioritas Biarkan Rizieq jadi gelandangan diluar negeri dgn damai utk 5 tahun kedepan syukur2 selamanya,1137288342402347008,,,in,,0,1,3,https://x.com/undefined/status/1137288342402347008,1078633394,,LPDP-WNI.csv;;;;;;,
1137271856145108993,Sat Jun 08 08:15:14 +0000 2019,25,Klo WNI pelaku kriminal diluar negeri bisa dihukum pakai hukum pidana Indonesia.. Berapa banyak itu WNI yg berjudi di Las Vegas Singapura Macau dipenjarain sepulangnya ke Indonesia Sesimpel itu ,1137271856145108993,,,in,,1,4,8,https://x.com/undefined/status/1137271856145108993,164778726,,LPDP-WNI.csv;;;;;;,
1137236464889024512,Sat Jun 08 06:50:32 +0000 2019,39,@cakduls Yaa gak bakal bsa jerat si Hasmi..krn lokus dia melanggar hukum Indonesia itu bukan di wilayah hukum Indonesia Pengadilan Indonesia gak bsa proses WNI yg lakukan kejahatan diluar negeri Itu kata azas Teritori dlm hukum pidana..sampe bebusa minta diproses jg gak bakal bsa,1137250541803790336,,farahmagz,in,,4,8,9,https://x.com/undefined/status/1137250541803790336,164778726,,LPDP-WNI.csv;;;;;;,
1135786380632571905,Tue Jun 04 05:59:32 +0000 2019,1,Misalnya saja produk Indomie di luar negeri yang bisa laku berat. Meskipun harganya mahal dan tergolong sulit didapatkan produk ini sangat laku bagi WNI yang tinggal diluar negeri karena mampu menjual dengan emosionalnya.,1135788155414634497,,dimasprakosooo,in,,0,1,0,https://x.com/undefined/status/1135788155414634497,130440450,,LPDP-WNI.csv;;;;;;,
1133745163040219136,Wed May 29 14:41:36 +0000 2019,7,Ini bisa dilihat dalam situasi spt ini yg memerlukan penanganan dan perhatian Prabowo malah pergi ke luar negeri ? Yg tentunya ini sangat urgent berpacu dgn waktu.. krn Indonesia melalui perjanjanjian MLA dan 65 negara telah mengirimkan Data kekayaan WNI yg ada diluar negeri ! https://t.co/Ow3gCuZmqM,1133745208263290881,https://pbs.twimg.com/media/D7vfOYHUIAAVmH1.jpg,LambangDC5,in,,0,1,4,https://x.com/undefined/status/1133745208263290881,1060031694982410240,,LPDP-WNI.csv;;;;;;,
1133028681381687297,Mon May 27 23:21:23 +0000 2019,3,@azumi_tsuyoshie @RamdhaniBrutus bukti tindakan makar apa? Maklum kita hanya mau tahu dasarnya bukan karena like'or dislike tetapi Pak Kivlan adalah tokoh yang berjasa dalam beberapa pembebasan Sandra WNI diluar negeri tapi 2014 hukum'ini belum ada ya? Mesti rajin baca nih.. LAA Haula Walaa kuwwata Illa Billah,1133151239825289216,,azumi_tsuyoshie,in,,0,0,0,https://x.com/undefined/status/1133151239825289216,945110440241012736,,LPDP-WNI.csv;;;;;;,
1132825688673640448,Mon May 27 02:54:25 +0000 2019,0,@azril_me @P3nj3l4j4h @WahabisLokal Bukannya negara wajib memberi bantuan hukum utk WNI yg tersangkut masalah hukum diluar negeri?,1132842463771615232,,azril_me,in,,0,1,0,https://x.com/undefined/status/1132842463771615232,133205856,,LPDP-WNI.csv;;;;;;,
1129276132744806401,Fri May 17 08:08:46 +0000 2019,0,@7intaPutih Petisi bego !!! Mana bisa pemerintah cabut status warga negaranya sendiri. Yang ada malah Pemerintah wajib melindungi dan memberi bantuan hukum warga negaranya sejahat apapun WNI tsb termasuk WNI diluar negeri,1129297697121325056,,7intaPutih,in,,0,3,0,https://x.com/undefined/status/1129297697121325056,354767449,,LPDP-WNI.csv;;;;;;,
1128303280843411456,Tue May 14 14:29:42 +0000 2019,0,@tvOneNews Kalau tiap Kedubes welcome thd WNI maka utk biaya pulang/solusi keimigrasian pasti gk ada kasus bgni Rakjat dlm negeri aj gk dipikirin Mukidi apalagi WNI diluar sana terlebih di Malaysia yg dicuekin bos Rusdi Kirana . #PrabowoSandiTheRealWinner https://t.co/YLxU8RuRn4,1128306394505957381,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1128306394505957381,1052469788130177024,,LPDP-WNI.csv;;;;;;,
1127457577225342977,Mon May 13 04:51:58 +0000 2019,1,@tvOneNews Gpp toh ini namanya jg transfer knowledge biar WNI gk jauh2 kuliah keluar negeri semua demi meningkatkan SDM kita negara luar jg banyak yg merekrut guru2/dosen asing banyak juga WNI yg mengajar diluar negeri. Bayangi kalo di kampus2 kita dosennya Profesor dari Harvard,1127798617509466112,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1127798617509466112,170585342,,LPDP-WNI.csv;;;;;;,
1126494626402140160,Sat May 11 03:03:05 +0000 2019,0,@calegpedia_com @OloanSilalahi @M4R105J0N0 @detikcom Kalau disaya sudah pasti kalau bisa bahasa Germany bisa ditempatkan diseluruh dunia.. yg bisa bhs Inggris fluently saja ditempatkan diluar negeri..WNI,1127046441325588480,,calegpedia_com,in,,0,0,0,https://x.com/undefined/status/1127046441325588480,886053135977857024,,LPDP-WNI.csv;;;;;;,
1125279330693570561,Tue May 07 11:14:13 +0000 2019,0,@ReflyHZ Musuh terbesar bangsa ini bukan org yg beda pilihan presiden tp para pengkhianat bangsa yg menggunakan segala cara demi meraup keuntungan pribadi. Para WNI benalu yg mengeruk keuntungan di bumi pertiwi trus hasilnya disimpan diluar negeri.,1125720487630262272,,ReflyHZ,in,,0,0,0,https://x.com/undefined/status/1125720487630262272,1074361889742671872,,LPDP-WNI.csv;;;;;;,
1123606973457453056,Thu May 02 12:16:07 +0000 2019,1,@FirzaHusain Siapapun WNI yg diluar negeri menghianati NKRI seperti masuk kelompok radikal harus dicabut kewarganegaraannya,1123924125947502594,,NyaiJagat,in,,0,0,0,https://x.com/undefined/status/1123924125947502594,4803053720,,LPDP-WNI.csv;;;;;;,
